variant,size,seed,layers,similarity,species,num_clusters,cluster_sizes
without_influencer,140,20,1,hybrid,blue,141,435;306;245;226;199;195;194;186;160;154;139;133;129;126;124;107;102;101;89;87;79;79;71;66;62;61;55;49;47;46;39;38;36;35;34;26;26;24;24;23;23;23;22;22;21;21;21;20;20;19;19;18;18;17;16;16;15;15;15;15;14;14;14;14;13;13;13;12;12;12;12;12;11;10;10;10;8;8;8;8;7;7;7;7;7;7;7;6;6;6;6;6;5;5;5;5;5;4;4;4;4;4;4;4;4;3;3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,140,42,3,hybrid,red,115,415;381;299;290;237;215;199;184;156;148;139;113;106;104;100;89;85;82;69;69;63;48;47;46;46;45;44;44;44;41;40;39;37;37;36;34;33;32;31;31;30;28;27;27;26;25;24;24;24;22;22;21;21;20;19;19;18;17;17;16;15;15;14;14;14;14;13;13;12;12;12;11;11;11;10;10;10;10;10;9;8;7;7;7;7;7;6;6;5;5;5;5;5;5;4;4;4;4;3;3;3;2;2;2;2;2;2;1;1;1;1;1;1;1;1
with_influencer,140,42,3,hybrid,green,109,521;450;350;242;214;170;153;139;123;116;111;111;105;100;94;83;73;71;69;66;64;63;62;53;52;50;49;46;41;39;39;39;38;36;35;35;33;30;27;26;26;25;25;25;24;23;23;22;20;20;20;19;17;17;17;16;15;14;14;13;13;11;11;10;9;9;9;9;9;9;9;8;8;7;7;6;6;6;6;6;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;2;2;1;1;1;1;1;1;1;1;1
with_influencer,140,42,3,hybrid,blue,99,437;380;325;278;248;230;220;177;171;168;147;143;128;128;120;111;104;91;90;84;75;74;61;60;59;58;57;57;52;50;48;45;43;41;40;38;36;35;33;31;29;29;28;27;27;22;21;21;19;19;18;18;17;17;15;15;13;13;13;13;13;13;13;12;11;11;9;9;9;9;9;8;8;8;8;7;7;7;6;5;4;4;3;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1
without_influencer,140,20,2,hybrid,red,270,243;224;221;187;154;154;149;134;126;115;111;97;92;92;90;82;76;75;73;67;66;65;65;62;61;60;60;57;56;53;51;49;45;45;42;41;40;39;38;34;32;30;29;28;26;25;25;25;23;23;22;22;21;19;19;17;17;17;15;15;15;14;14;13;13;12;12;12;12;12;12;12;11;11;11;11;11;11;10;10;10;10;10;9;9;9;9;9;9;9;7;7;7;7;6;6;6;5;5;5;5;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,140,20,2,hybrid,green,225,637;515;263;223;220;209;196;177;174;172;164;158;153;130;116;111;88;87;84;70;68;65;55;54;53;50;50;48;47;43;42;38;35;34;34;31;30;30;30;28;28;25;24;23;20;19;18;17;16;16;14;14;14;14;13;13;11;11;11;11;10;10;10;10;10;10;10;10;9;9;7;7;7;7;7;6;6;6;6;6;6;6;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,140,20,2,hybrid,blue,258,737;243;240;184;183;151;148;144;116;112;108;103;99;97;90;82;78;71;68;59;56;56;55;53;52;51;50;50;46;45;45;44;44;43;34;32;32;32;31;30;30;29;28;28;27;26;23;22;22;21;20;20;20;20;19;18;18;18;17;17;15;15;15;15;15;14;13;13;13;12;11;11;11;11;11;10;9;9;8;8;8;8;8;7;7;7;7;6;6;6;6;6;6;6;5;5;5;5;5;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,140,22,1,cosine,red,437,442;429;333;280;185;179;173;171;165;138;122;96;91;91;89;89;88;75;66;66;64;64;60;55;53;52;52;48;45;42;40;35;32;30;27;25;24;24;24;23;21;19;19;18;17;17;16;16;15;14;11;11;11;10;10;10;9;8;8;8;7;7;7;7;6;6;6;6;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,140,22,1,cosine,green,413,302;273;243;200;197;166;165;159;142;134;131;126;118;117;113;108;103;101;92;91;88;85;76;71;67;67;67;66;66;64;59;58;56;50;41;40;39;32;30;28;27;26;22;22;20;19;19;19;19;18;16;15;14;14;14;11;11;11;9;9;9;9;8;8;8;7;6;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,140,22,1,cosine,blue,426,427;323;294;286;284;267;237;218;188;187;170;157;152;138;118;108;81;80;70;58;57;43;42;40;36;35;35;32;29;28;27;27;24;23;22;21;20;18;17;15;14;14;13;13;12;12;10;10;9;9;9;8;7;7;7;7;7;7;6;6;5;5;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,140,20,3,hybrid,red,390,293;268;232;228;225;165;162;149;143;143;137;106;95;90;89;71;66;64;57;56;54;52;49;45;44;43;41;40;39;38;38;35;34;34;30;29;28;27;27;25;22;22;22;20;20;19;19;18;17;16;15;15;15;14;14;14;13;13;13;13;12;12;12;11;11;11;10;10;10;10;10;10;10;9;9;9;8;8;8;8;8;8;7;7;7;7;7;6;6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,140,20,3,hybrid,green,345,469;441;365;285;261;230;213;192;179;178;173;154;123;113;107;106;87;74;74;72;69;57;56;50;49;48;46;44;41;40;39;38;37;36;35;30;28;27;27;25;25;25;21;18;18;18;17;17;16;15;15;15;14;14;12;11;11;11;10;10;10;10;9;9;9;8;8;8;8;8;7;7;7;7;6;6;6;6;6;5;5;5;5;5;5;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,140,20,3,hybrid,blue,359,381;365;237;219;219;205;156;145;141;139;138;138;117;115;110;100;94;75;72;66;65;65;63;62;53;53;48;45;37;36;35;35;34;32;32;29;29;28;27;26;26;26;25;25;24;22;20;19;18;18;18;17;17;16;16;16;14;14;14;14;13;13;12;12;11;11;10;10;10;10;9;9;9;8;8;8;7;7;7;7;7;7;7;6;6;6;6;6;5;5;5;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,140,20,1,hybrid,red,124,272;264;230;221;184;180;167;153;139;119;111;111;106;99;94;90;85;82;81;77;77;74;72;64;60;58;57;56;56;53;48;47;44;42;39;39;37;36;35;34;31;30;29;29;28;28;26;24;24;23;22;22;21;21;21;20;20;19;19;18;18;18;17;16;16;16;16;15;15;15;14;13;13;13;12;12;12;12;11;11;11;11;10;10;10;10;10;10;9;9;9;9;9;8;8;8;8;8;8;8;7;7;6;6;6;6;6;5;5;4;4;4;4;4;3;3;2;2;2;1;1;1;1;1
with_influencer,140,20,1,hybrid,green,113,435;410;251;238;229;224;207;203;166;163;141;127;96;94;93;79;76;74;73;66;63;63;60;57;53;53;53;52;52;48;45;45;43;42;41;39;35;35;34;32;32;31;29;29;28;28;28;27;26;25;24;24;23;23;22;21;18;18;17;16;13;13;13;13;13;12;12;12;11;11;11;11;10;10;10;9;9;9;8;8;8;7;7;7;7;7;7;7;7;6;6;5;5;5;5;5;4;4;4;4;4;4;3;3;3;2;2;2;1;1;1;1;1
with_influencer,140,20,1,hybrid,blue,117,359;272;219;213;211;206;197;184;178;177;177;161;136;128;121;114;101;93;85;82;81;77;62;62;61;59;57;48;46;46;44;44;38;35;35;35;33;29;29;29;28;28;27;27;24;21;21;20;19;19;18;18;17;17;16;16;16;15;15;14;14;13;13;12;12;12;12;12;12;11;10;10;9;9;9;9;9;8;8;8;8;8;8;7;7;7;7;7;7;6;6;6;6;6;5;5;4;4;4;4;4;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1
without_influencer,140,17,1,hybrid,red,130,945;625;171;151;146;124;122;107;103;100;99;93;91;87;87;86;85;74;74;74;69;68;66;63;62;58;58;56;53;51;50;44;44;42;42;42;41;39;38;37;34;34;34;32;30;28;28;27;21;19;19;17;17;17;17;16;16;14;14;13;12;12;11;11;11;10;10;10;10;9;9;7;7;7;7;7;6;6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;3;3;3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,140,17,1,hybrid,green,130,392;265;235;220;210;196;180;178;175;172;168;146;134;119;113;108;99;96;92;91;65;62;59;55;53;51;49;46;45;45;44;43;42;41;40;39;37;37;33;33;30;29;29;28;28;27;27;27;24;23;22;21;21;20;19;19;18;18;18;17;16;16;15;14;13;13;12;10;9;9;9;8;8;8;7;7;7;7;6;6;6;6;5;5;5;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,140,17,1,hybrid,blue,149,412;304;273;237;199;171;169;159;154;140;137;81;75;74;72;72;68;67;66;61;59;55;54;53;51;50;49;48;46;38;36;35;35;35;34;33;32;31;30;29;29;28;28;27;27;25;25;25;25;24;24;23;23;23;23;22;22;21;20;19;19;19;19;18;18;17;17;17;16;16;16;15;15;15;14;14;14;14;13;12;11;11;11;11;11;11;11;11;10;8;8;7;7;6;6;6;6;6;6;5;5;5;5;5;5;5;4;4;4;4;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,140,20,2,hybrid,red,123,343;254;216;205;174;169;164;156;152;137;124;120;110;98;95;87;85;80;79;75;73;71;70;60;59;59;57;56;55;55;49;46;44;43;41;41;40;39;35;35;34;32;29;28;28;27;27;26;26;26;22;22;20;20;19;19;18;18;18;18;17;16;16;16;15;15;15;14;13;13;13;13;12;12;12;12;12;12;12;12;11;11;11;11;10;9;9;9;9;8;7;6;6;6;6;6;5;5;5;5;4;4;4;4;4;3;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1
with_influencer,140,20,2,hybrid,green,103,675;631;385;216;202;196;193;160;159;153;148;130;105;102;99;86;85;83;81;73;67;65;64;59;55;55;52;48;43;43;42;38;37;35;33;33;32;30;29;28;28;28;26;25;24;23;23;22;21;20;20;19;19;18;17;14;14;13;13;13;13;13;12;12;12;11;11;11;11;10;10;10;9;9;8;8;7;7;6;6;6;6;5;5;4;4;4;4;4;3;3;3;2;2;2;2;2;1;1;1;1;1;1
with_influencer,140,20,2,hybrid,blue,130,268;252;229;224;220;211;186;174;132;130;121;121;118;114;102;96;90;84;79;79;70;70;69;68;66;65;65;53;53;50;47;46;37;34;33;33;32;32;31;30;28;28;27;27;27;25;25;24;23;23;21;21;20;20;19;19;19;16;16;16;15;14;14;14;14;13;13;13;12;12;12;11;10;10;10;10;9;9;9;9;9;9;8;7;7;7;6;6;6;6;6;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;3;3;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,140,20,3,hybrid,red,108,387;279;194;191;183;172;169;158;155;127;112;111;105;103;103;98;94;91;90;87;85;81;71;70;65;64;58;53;51;51;44;42;41;37;34;34;34;33;30;29;28;27;26;26;25;25;24;23;22;21;21;21;21;21;19;17;17;17;17;16;15;14;13;13;12;12;11;11;11;11;10;10;10;10;9;8;8;8;7;7;7;7;6;6;6;6;5;5;4;4;4;3;3;3;2;2;2;2;1;1;1;1;1;1;1;1;1;1
with_influencer,140,20,3,hybrid,green,102,833;501;390;267;262;231;211;193;159;132;124;122;105;104;101;92;88;80;74;73;69;65;60;59;58;54;53;50;49;46;42;37;36;36;33;33;32;28;26;25;24;23;22;21;20;19;19;19;19;18;18;17;16;15;15;14;13;13;12;12;11;11;10;10;10;9;9;9;9;9;8;8;8;8;8;7;6;6;5;5;5;5;4;4;4;3;3;3;3;2;2;2;2;2;1;1;1;1;1;1;1;1
with_influencer,140,20,3,hybrid,blue,108,479;299;209;195;189;182;179;178;150;147;141;136;123;121;103;100;96;86;78;70;70;69;67;66;62;59;54;54;52;49;47;45;44;42;38;37;35;32;32;31;29;27;26;25;24;23;22;22;22;21;20;20;19;19;19;17;17;16;15;15;15;14;14;14;14;13;12;11;10;9;8;8;8;8;8;7;7;7;7;7;6;5;5;4;4;4;4;4;4;4;4;3;3;3;3;3;2;2;2;2;1;1;1;1;1;1;1;1
baseline,140,605,1,cosine,red,515,445;297;216;212;210;207;183;182;170;133;120;116;106;103;101;96;91;79;76;74;72;60;57;52;50;48;46;42;41;40;39;39;35;28;27;25;25;24;24;24;22;22;22;21;20;16;16;15;12;11;11;10;10;10;9;8;7;7;7;7;6;6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,140,605,1,cosine,green,510,844;666;410;236;178;156;130;126;122;107;71;70;67;66;66;64;63;62;52;47;45;43;37;32;31;31;30;30;30;29;23;21;21;20;18;17;16;16;15;13;13;13;12;11;11;10;10;9;9;9;9;9;8;7;7;7;7;7;6;6;6;6;6;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,140,605,1,cosine,blue,474,969;480;236;213;205;192;173;116;103;90;89;83;79;75;75;70;70;66;65;62;59;55;54;52;49;49;48;47;42;38;37;34;33;29;29;27;26;24;24;23;23;22;21;21;21;18;16;13;12;12;11;11;11;10;8;8;7;7;7;6;6;6;6;6;6;6;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
