variant,size,layers,step,moves_n,moves_mean,moves_std,moves_median,moves_min,moves_max,moves_ci95,tau_n,tau_mean,tau_std,tau_median,tau_min,tau_max,tau_ci95,entropy_n,entropy_mean,entropy_std,entropy_median,entropy_min,entropy_max,entropy_ci95,gini_n,gini_mean,gini_std,gini_median,gini_min,gini_max,gini_ci95,drift_n,drift_mean,drift_std,drift_median,drift_min,drift_max,drift_ci95
with_influencer,80,2,15,7,17.0,4.932882862316247,15.0,12,26,3.6543307640843525,7,0.6800111428571428,0.007311877857946175,0.679556,0.668815,0.690515,0.005416714920121464,7,0.2546192857142857,0.026075630741583776,0.2505,0.216026,0.296123,0.019317097581986797,7,0.11852642857142857,0.012110720056450582,0.116265,0.100864,0.138055,0.0089717469708413,7,0.029393714285714283,0.003886734049485323,0.02921,0.023004,0.034999,0.00287933287801185
with_influencer,80,2,16,7,15.142857142857142,5.398412465054624,15.0,9,25,3.9991999199839956,7,0.6836212857142857,0.007752385863166827,0.683201,0.671675,0.694876,0.005743047817178617,7,0.24622085714285716,0.026154823331007045,0.242798,0.206608,0.28859,0.019375764273228895,7,0.11468500000000001,0.012103478645965105,0.112701,0.096637,0.134565,0.008966382458881246,7,0.029152428571428572,0.004152976436932226,0.028379,0.022771,0.034921,0.003076567998793461
with_influencer,80,3,1,7,349.42857142857144,13.673053095500688,349.0,334,372,10.129139483029478,7,0.3769741428571428,0.002500870743599207,0.376574,0.374522,0.382247,0.001852670973630593,7,1.0475685714285714,0.009243200128691773,1.045607,1.033605,1.062959,0.006847458480497208,7,0.46133914285714284,0.0036537239189887547,0.461949,0.456142,0.467853,0.0027067165577011115,7,0.3470032857142857,0.003276076195404345,0.347172,0.341434,0.352184,0.002426951208958812
with_influencer,80,3,2,7,72.14285714285714,11.334733807028309,70.0,62,95,8.39688831254372,7,0.5044867142857142,0.0021240431347068164,0.504158,0.502077,0.507899,0.0015735131743543345,7,0.7989317142857143,0.018702377083446596,0.803369,0.769641,0.823348,0.013854914832794895,7,0.36105457142857145,0.008523125675813661,0.361074,0.348071,0.37267,0.006314019860722638,7,0.2125924285714286,0.0040175487907073764,0.211398,0.208997,0.221031,0.002976241794478402
with_influencer,80,3,3,7,39.42857142857143,10.244626930854093,37.0,28,59,7.589325837428951,7,0.5580628571428571,0.003674258221218316,0.557503,0.553517,0.563514,0.002721928581673892,7,0.6100752857142856,0.03069523550278494,0.610739,0.563722,0.65474,0.022739348680980292,7,0.2786777142857143,0.013749241284694996,0.278158,0.258547,0.298964,0.010185580483435059,7,0.155054,0.002681942206685294,0.154962,0.151663,0.15982,0.0019868105906703836
with_influencer,80,3,4,7,36.857142857142854,3.1847852585154226,35.0,34,42,2.3593219364893807,7,0.5918998571428571,0.005360896673398656,0.590886,0.585124,0.600949,0.003971407832595377,7,0.49979242857142864,0.02632967196185794,0.496076,0.458,0.538251,0.019505293951636138,7,0.22907771428571427,0.012025120716154795,0.227007,0.210592,0.246962,0.008908334092133421,7,0.1060957142857143,0.0020183053712034176,0.105791,0.103565,0.108543,0.0014951815429572425
with_influencer,80,3,5,7,33.857142857142854,5.080307452263476,35.0,24,40,3.763544428682444,7,0.6141131428571428,0.005966396970494303,0.613074,0.607122,0.624822,0.004419968729964793,7,0.4421132857142857,0.024568421131704064,0.440459,0.402846,0.475045,0.018200541077598033,7,0.20314385714285715,0.0112893347520063,0.20181,0.185639,0.218534,0.008363256221926962,7,0.07477542857142858,0.002330486062115426,0.0752,0.071626,0.07719,0.0017264482351927034
with_influencer,80,3,6,7,30.285714285714285,4.644505202002531,32.0,21,34,3.4406976036844616,7,0.6285255714285715,0.00602039959518587,0.626351,0.621637,0.63878,0.0044599744341868195,7,0.4062077142857143,0.0243087143751254,0.409418,0.366426,0.437731,0.018008147619919156,7,0.18709514285714285,0.011148869410969755,0.188101,0.169497,0.201643,0.00825919804106912,7,0.05814814285714286,0.0017668600612924816,0.057769,0.055643,0.060635,0.0013089082506170299
with_influencer,80,3,7,7,25.142857142857142,3.4846602621858476,25.0,20,30,2.5814724480420077,7,0.6388587142857143,0.006356540849505231,0.635974,0.63196,0.649891,0.004708991360195942,7,0.3794807142857143,0.026001585693403953,0.388292,0.332962,0.409956,0.019262244242662905,7,0.17515371428571427,0.011816357471943793,0.178901,0.154306,0.189077,0.008753680116552885,7,0.04718128571428571,0.0018569437896972646,0.047849,0.044731,0.049051,0.00137564321052614
with_influencer,80,3,8,7,27.142857142857142,6.841748592978538,27.0,19,37,5.06843828675724,7,0.6468447142857142,0.007130588304721339,0.643385,0.640463,0.659792,0.005282413739645932,7,0.35746885714285714,0.024433911253478387,0.362244,0.312952,0.386589,0.018100894765331357,7,0.16527085714285714,0.011098518856564774,0.16798,0.145224,0.178526,0.008221897828376772,7,0.041274142857142856,0.0024308618107282734,0.040388,0.03855,0.045044,0.0018008076303703286
with_influencer,80,3,9,7,21.142857142857142,5.30498417932204,19.0,15,31,3.9299872773330953,7,0.6539010000000001,0.006800510323987958,0.651818,0.647727,0.666328,0.005037888549567832,7,0.33966657142857143,0.022862494642661258,0.346657,0.297701,0.363669,0.016936773049007897,7,0.15713985714285714,0.010380949979466743,0.160969,0.138259,0.167965,0.007690315365115619,7,0.036470142857142854,0.0019897215406995588,0.036239,0.034092,0.038982,0.0014740063449886062
with_influencer,80,3,10,7,17.857142857142858,5.080307452263476,17.0,12,27,3.763544428682444,7,0.6600984285714285,0.006753184455182189,0.658126,0.65389,0.672119,0.0050028290553246,7,0.3230331428571428,0.022250164744173406,0.333178,0.281035,0.342998,0.01648315271212398,7,0.14953957142857144,0.010261818842309634,0.154723,0.130462,0.158442,0.007602061783665448,7,0.03237357142857143,0.002792793455612908,0.030829,0.029254,0.037041,0.0020689303450817285
with_influencer,80,3,11,7,17.0,4.0414518843273814,17.0,11,23,2.9939494540378155,7,0.6656392857142858,0.006987583695724993,0.66376,0.65861,0.678024,0.005176474442758621,7,0.30880557142857146,0.021723899871317936,0.320785,0.269733,0.329302,0.01609329023847309,7,0.14315314285714287,0.010044349496583827,0.149166,0.12538,0.152695,0.007440958237825736,7,0.029949142857142858,0.002161586795895662,0.029467,0.027382,0.033463,0.00160132590778184
with_influencer,80,3,12,7,15.0,4.320493798938574,12.0,11,22,3.200666597236686,7,0.6703138571428572,0.0067345381041457085,0.667771,0.663107,0.681902,0.004989015645168232,7,0.29515714285714284,0.02243418920181555,0.30763,0.255449,0.316255,0.016619479938144877,7,0.13697571428571428,0.010344705001662858,0.143062,0.118854,0.146792,0.007663464709803263,7,0.02805285714285714,0.0023894944673557637,0.027501,0.025331,0.03224,0.0017701622735406674
with_influencer,80,3,13,7,16.142857142857142,2.7342623276105895,16.0,11,19,2.0255698786596663,7,0.6747161428571429,0.006742795004758068,0.671581,0.667811,0.686301,0.0049951324427419674,7,0.283188,0.021951723417536054,0.293797,0.245466,0.305889,0.016262064283380513,7,0.13148685714285716,0.01013519046735303,0.136524,0.114247,0.141977,0.007508254170728816,7,0.02748,0.0022875091256648566,0.027515,0.024653,0.03052,0.001694610475124003
with_influencer,80,3,14,7,15.285714285714286,3.9036002917941324,14.0,12,23,2.8918275651682044,7,0.6789025714285714,0.006687902482770495,0.675309,0.671576,0.689769,0.004954467493377398,7,0.2720737142857143,0.022575630708902953,0.281726,0.233138,0.295842,0.0167242612729332,7,0.1264497142857143,0.010451860531571806,0.13121,0.108727,0.137513,0.0077428466372517,7,0.026143857142857142,0.0032604886867140747,0.025949,0.022623,0.031714,0.002415403820923808
with_influencer,80,3,15,7,13.571428571428571,5.769377287516763,15.0,5,21,4.274014506292649,7,0.6824622857142858,0.006867529461513939,0.678464,0.675034,0.693658,0.005087537021441052,7,0.262525,0.022875162228932936,0.272205,0.223192,0.287231,0.016946157328244064,7,0.1220732857142857,0.010501431389962764,0.126788,0.104363,0.133482,0.007779569243053669,7,0.025048142857142856,0.003203336095831523,0.025089,0.021204,0.030113,0.002373064589091498
with_influencer,80,3,16,7,14.0,4.203173404306164,16.0,9,19,3.1137544326209587,7,0.6860377142857143,0.006899992384398819,0.682034,0.678371,0.697226,0.005111585891260501,7,0.25341657142857144,0.023605429388576,0.2647,0.214821,0.281368,0.017487146810858917,7,0.11782742857142857,0.010858686643376702,0.123092,0.100407,0.130662,0.008044227638482969,7,0.024828142857142858,0.0036066240183201532,0.025469,0.020173,0.030186,0.002671824462996524
with_influencer,100,1,1,7,2714.0,7.187952884282671,2714.0,2703,2723,5.324910014889141,7,0.13261685714285715,0.001732134562572178,0.132311,0.130741,0.135631,0.0012831832411623824,7,0.8362121428571428,0.007783177487988041,0.833647,0.827333,0.848631,0.005765858572065975,7,0.3758714285714286,0.0034727534636146582,0.374943,0.372393,0.381081,0.0025726517682215302,7,0.2700551428571428,0.0006005007434276552,0.270062,0.269189,0.271053,0.00044485717618129807
with_influencer,100,1,2,7,1660.7142857142858,39.91956197870199,1647.0,1615,1732,29.572825363836984,7,0.322227,0.0014355861752840366,0.321971,0.320131,0.324447,0.0010634971215131009,7,0.529035,0.009014322363143337,0.528878,0.517711,0.542184,0.006677903458980708,7,0.24262485714285714,0.00405946903049201,0.242686,0.237727,0.248361,0.0030072967427020986,7,0.21805085714285716,0.0015409708442592842,0.218381,0.216007,0.220092,0.0011415671768231612
with_influencer,100,1,3,7,624.0,62.31104770958894,635.0,521,694,46.16067012800688,7,0.45033700000000004,0.002830534814011898,0.450222,0.447456,0.455251,0.002096889534652056,7,0.4088225714285714,0.014256268338958177,0.408733,0.392294,0.431249,0.01056119138163241,7,0.18776985714285716,0.006611047003023847,0.187513,0.180113,0.198165,0.00489753215721279,7,0.15747057142857143,0.0013079209783906128,0.157829,0.154675,0.1584,0.0009689214201368448
with_influencer,100,1,4,7,242.57142857142858,28.447947452948416,254.0,199,278,21.074534395805756,7,0.5290411428571429,0.0025883379112583023,0.529911,0.525847,0.531577,0.0019174675582131785,7,0.346949,0.015731235022506427,0.347167,0.325284,0.373266,0.011653861991929247,7,0.159885,0.007335366566618649,0.160004,0.149828,0.172145,0.005434115599015784,7,0.11546000000000001,0.001657378250933284,0.116025,0.113091,0.117415,0.001227802990494269
with_influencer,100,1,5,7,146.57142857142858,25.76080448314935,148.0,120,193,19.08387102590387,7,0.5677225714285714,0.0022859933549876296,0.568389,0.564692,0.570237,0.001693487576492177,7,0.3161574285714286,0.015894171477380665,0.317372,0.295576,0.34461,0.01177456700687829,7,0.1459442857142857,0.007279316330404609,0.146138,0.136401,0.158968,0.0053925930029501265,7,0.09420857142857142,0.002357893753412344,0.094518,0.090623,0.096979,0.0017467521370436825
with_influencer,100,1,6,7,116.57142857142857,24.778062493915478,111.0,89,164,18.355845572096825,7,0.5946731428571429,0.0028107922624870723,0.594511,0.590587,0.598602,0.0020822640478095,7,0.29528057142857145,0.014468521427074504,0.295331,0.274394,0.321689,0.010718430669757577,7,0.1364847142857143,0.006691878827212525,0.1365,0.126975,0.148878,0.004957413210563216,7,0.07615142857142856,0.001993367406939223,0.076047,0.073673,0.079253,0.0014767072404960082
with_influencer,100,1,7,7,99.85714285714286,23.490626296664033,99.0,76,147,17.402099490195617,7,0.6156325714285714,0.003059980166446774,0.615127,0.610911,0.620499,0.002266865030418299,7,0.28056457142857144,0.013870672800999254,0.279359,0.262415,0.306457,0.010275538209605686,7,0.12979985714285716,0.006400550039607835,0.12928,0.121348,0.141794,0.004741593824471544,7,0.06458128571428572,0.002019119338910387,0.063749,0.06238,0.068264,0.0014957845386730465
with_influencer,100,1,8,7,91.14285714285714,18.39772242632741,92.0,69,122,13.629223504416283,7,0.6325717142857143,0.0034782533315006153,0.631977,0.627256,0.63835,0.0025767261273691076,7,0.26759900000000003,0.014034969564151777,0.266326,0.250119,0.294779,0.010397250955029736,7,0.12389499999999999,0.006518070956962651,0.123251,0.115785,0.136572,0.004828654538398869,7,0.05615842857142857,0.001966106292238787,0.056092,0.053021,0.058891,0.0014565119241072718
with_influencer,100,1,9,7,81.14285714285714,14.87087277676926,87.0,58,101,11.016496720827362,7,0.6471771428571429,0.003991207896889163,0.64704,0.641212,0.65394,0.002956728187259244,7,0.2568141428571428,0.014732167247541133,0.255416,0.238967,0.284968,0.010913742226801337,7,0.11895757142857143,0.006810011939714027,0.118196,0.110585,0.132046,0.005044927445001892,7,0.049502285714285714,0.0019996001028777153,0.050158,0.045233,0.051299,0.001481324486262209
with_influencer,100,1,10,7,79.57142857142857,15.56552968214427,74.0,64,110,11.531105757905438,7,0.6595882857142856,0.004759705793228747,0.659212,0.651794,0.667239,0.0035260393959606747,7,0.24691657142857143,0.014436151990254003,0.247631,0.226735,0.274002,0.010694451055383823,7,0.11438028571428571,0.0066744768762374606,0.114634,0.105027,0.126968,0.004944521664873156,7,0.044023,0.0015276142619566415,0.044278,0.040966,0.045739,0.0011316724821843697
with_influencer,100,1,11,7,79.57142857142857,16.621844491082037,76.0,65,114,12.313634719285771,7,0.6709878571428571,0.005819566977836414,0.670458,0.661445,0.680277,0.004311195549202889,7,0.23701842857142857,0.013729876824613095,0.237373,0.218154,0.262577,0.01017123509065312,7,0.10989042857142858,0.006341191918904593,0.10999,0.101077,0.121738,0.004697620713283126,7,0.03835842857142857,0.0009863927306340095,0.038275,0.036699,0.0396,0.000730729960883864
with_influencer,100,1,12,7,74.28571428571429,16.479424400488888,72.0,55,108,12.208128439691317,7,0.6813830000000001,0.006446058770028923,0.68112,0.669775,0.690837,0.004775307163760951,7,0.22890557142857143,0.01376142494871252,0.229692,0.210825,0.254887,0.010194606268048469,7,0.10620971428571428,0.006334742739166962,0.106467,0.097845,0.118213,0.004692843094074208,7,0.03223157142857143,0.0013033372366279378,0.032455,0.029767,0.033671,0.0009655257367189474
with_influencer,100,1,13,7,75.28571428571429,14.442002235542981,75.0,64,106,10.698784977743967,7,0.6894855714285715,0.00613065094034728,0.68938,0.677793,0.69774,0.004541649773668896,7,0.221174,0.012403281985023162,0.221525,0.20575,0.243989,0.009188479880546078,7,0.10273,0.005726116223060796,0.102716,0.095479,0.113281,0.00424196626125197,7,0.02725042857142857,0.0012545069226782381,0.027298,0.025471,0.028958,0.0009293517339163541
with_influencer,100,1,14,7,72.71428571428571,17.941704542901213,72.0,54,107,13.29140072879203,7,0.6954648571428572,0.005439045793414252,0.695673,0.684863,0.702597,0.004029301510882502,7,0.21416857142857143,0.01327470843191597,0.214386,0.199382,0.239172,0.00983404162656772,7,0.09947828571428571,0.006129143543059546,0.099455,0.092684,0.111075,0.0045405330781308016,7,0.02416657142857143,0.0009528091549278313,0.024168,0.022753,0.025623,0.0007058508998365026
with_influencer,100,1,15,7,70.57142857142857,20.321229809053904,70.0,49,109,15.054177714729777,7,0.7000444285714286,0.0048255359929284085,0.700477,0.690646,0.706209,0.0035748070903663253,7,0.20690557142857144,0.01288750653226014,0.203408,0.195063,0.232051,0.009547198445142607,7,0.09611085714285715,0.005946440347764686,0.094346,0.090525,0.107732,0.004405184656954423,7,0.022280142857142856,0.001157940906461614,0.022025,0.020888,0.024394,0.0008578146279937172
with_influencer,100,1,16,7,69.0,19.782146833277054,69.0,50,107,14.6548194575482,7,0.7035165714285715,0.0043511421051314475,0.704057,0.694954,0.708981,0.003223371180198359,7,0.20088785714285715,0.013326346779076046,0.197663,0.188126,0.226297,0.009872295849483714,7,0.09333128571428571,0.0061813533500436006,0.091689,0.087456,0.105134,0.00457921064440878,7,0.021167714285714286,0.0016664095849346007,0.021236,0.019247,0.02383,0.0012344934963511689
with_influencer,100,2,1,7,1461.0,33.69470779415269,1446.0,1436,1529,24.961388850248962,7,0.27424857142857145,0.0014698034854069102,0.274452,0.272149,0.276441,0.0010888456595863395,7,0.9658222857142856,0.011621118215190313,0.968961,0.949486,0.982686,0.008609044851085376,7,0.4279857142857143,0.004906259631473706,0.428914,0.421179,0.435361,0.0036346079986705514,7,0.36489914285714287,0.0032815163887331095,0.363688,0.362374,0.372111,0.002430981360575747
with_influencer,100,2,2,7,451.14285714285717,21.682777892669954,446.0,421,483,16.062826650375083,7,0.4435705714285714,0.0024012121145470648,0.442483,0.441195,0.44644,0.0017788428280579866,7,0.7012934285714286,0.01536011791249385,0.706664,0.680414,0.718233,0.011378934589424447,7,0.31771514285714286,0.006894813012416708,0.319104,0.308374,0.325566,0.005107748958801073,7,0.2351255714285714,0.0009241536411122062,0.235408,0.234064,0.236286,0.000684622598127368
with_influencer,100,2,3,7,149.42857142857142,10.997835284835872,149.0,133,170,8.14731039464354,7,0.5310595714285714,0.0032764176502771596,0.528843,0.52828,0.535734,0.0024272041622684704,7,0.5225332857142857,0.018094906324840728,0.525147,0.49431,0.545142,0.01340489419711073,7,0.2389174285714286,0.008099507389488624,0.239911,0.226539,0.249043,0.006000199042520727,7,0.153367,0.0017437915586445533,0.153298,0.150862,0.156298,0.0012918188647020128
with_influencer,100,2,4,7,92.42857142857143,9.126100716391107,96.0,73,100,6.760710021883795,7,0.5846495714285714,0.0039243706016439525,0.584035,0.579895,0.590349,0.002907214426032807,7,0.4346047142857143,0.015546217864958734,0.43718,0.41301,0.451777,0.011516799363526887,7,0.19980885714285715,0.007222667638035406,0.200724,0.189846,0.208018,0.005350627064360469,7,0.09721557142857143,0.0014589420661496274,0.096831,0.095067,0.099264,0.0010807994075991473
with_influencer,100,2,5,7,72.71428571428571,9.586697132212011,69.0,61,87,7.101924621772137,7,0.6117252857142857,0.004391085390283589,0.611192,0.606828,0.618912,0.0032529615799350275,7,0.3921071428571428,0.01540033020672578,0.395893,0.370069,0.41092,0.011408724273876254,7,0.18065599999999998,0.007166191364083618,0.182158,0.170555,0.18969,0.005308788855121915,7,0.07001500000000001,0.0012732715080976803,0.069869,0.068489,0.072489,0.0009432527333293728
